cdscod;cds;cdscod_cds;adcod;ad;adcod_ad;dtappello;numero_iscritti
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;30/01/2017;50
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;20/02/2017;69
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;11/04/2017;36
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;20/06/2017;23
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;04/07/2017;21
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;12/09/2017;39
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M052;LINGUA - SPAGNOLO;E1801M052 - LINGUA - SPAGNOLO;13/09/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M053;LINGUA - TEDESCO;E1801M053 - LINGUA - TEDESCO;25/01/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M053;LINGUA - TEDESCO;E1801M053 - LINGUA - TEDESCO;22/02/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M053;LINGUA - TEDESCO;E1801M053 - LINGUA - TEDESCO;11/04/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M053;LINGUA - TEDESCO;E1801M053 - LINGUA - TEDESCO;14/06/2017;5
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M053;LINGUA - TEDESCO;E1801M053 - LINGUA - TEDESCO;11/07/2017;8
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M053;LINGUA - TEDESCO;E1801M053 - LINGUA - TEDESCO;18/09/2017;9
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M117;BILANCIO E ANALISI ECONOMICO FINANZIARIA;E1802M117 - BILANCIO E ANALISI ECONOMICO FINANZIARIA;14/06/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M117;BILANCIO E ANALISI ECONOMICO FINANZIARIA;E1802M117 - BILANCIO E ANALISI ECONOMICO FINANZIARIA;05/07/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M121;DIRITTO TRIBUTARIO;E1802M121 - DIRITTO TRIBUTARIO;06/02/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M121;DIRITTO TRIBUTARIO;E1802M121 - DIRITTO TRIBUTARIO;20/02/2017;4
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M122;ORGANIZZAZIONE E CONTROLLO AZIENDALE;E1802M122 - ORGANIZZAZIONE E CONTROLLO AZIENDALE;14/06/2017;4
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M126;DIRITTO DEL LAVORO;E1802M126 - DIRITTO DEL LAVORO;26/01/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M126;DIRITTO DEL LAVORO;E1802M126 - DIRITTO DEL LAVORO;13/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M126;DIRITTO DEL LAVORO;E1802M126 - DIRITTO DEL LAVORO;12/04/2017;6
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M126;DIRITTO DEL LAVORO;E1802M126 - DIRITTO DEL LAVORO;18/07/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1802M126;DIRITTO DEL LAVORO;E1802M126 - DIRITTO DEL LAVORO;11/09/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1803M075;ECONOMIA DELLE ISTITUZIONI FINANZIARIE;E1803M075 - ECONOMIA DELLE ISTITUZIONI FINANZIARIE;20/06/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1803M081;FINANZA AZIENDALE;E1803M081 - FINANZA AZIENDALE;12/04/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1803M081;FINANZA AZIENDALE;E1803M081 - FINANZA AZIENDALE;14/06/2017;6
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1803M081;FINANZA AZIENDALE;E1803M081 - FINANZA AZIENDALE;19/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1803M081;FINANZA AZIENDALE;E1803M081 - FINANZA AZIENDALE;24/07/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;17/01/2017;46
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;07/02/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;21/02/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;05/06/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;22/06/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;13/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1901R101;GESTIONE DELLE RISORSE UMANE;E1901R101 - GESTIONE DELLE RISORSE UMANE;18/09/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R005;SOCIOLOGIA DELLA COMUNICAZIONE;E2001R005 - SOCIOLOGIA DELLA COMUNICAZIONE;10/01/2017;28
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R005;SOCIOLOGIA DELLA COMUNICAZIONE;E2001R005 - SOCIOLOGIA DELLA COMUNICAZIONE;07/02/2017;9
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R005;SOCIOLOGIA DELLA COMUNICAZIONE;E2001R005 - SOCIOLOGIA DELLA COMUNICAZIONE;15/06/2017;15
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R005;SOCIOLOGIA DELLA COMUNICAZIONE;E2001R005 - SOCIOLOGIA DELLA COMUNICAZIONE;12/07/2017;9
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R005;SOCIOLOGIA DELLA COMUNICAZIONE;E2001R005 - SOCIOLOGIA DELLA COMUNICAZIONE;14/09/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R010;ORGANIZZAZIONE AZIENDALE;E2001R010 - ORGANIZZAZIONE AZIENDALE;18/07/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R010;ORGANIZZAZIONE AZIENDALE;E2001R010 - ORGANIZZAZIONE AZIENDALE;21/07/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R010;ORGANIZZAZIONE AZIENDALE;E2001R010 - ORGANIZZAZIONE AZIENDALE;08/09/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R024;TEORIA E TECNICA DEI NUOVI MEDIA;E2001R024 - TEORIA E TECNICA DEI NUOVI MEDIA;15/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R024;TEORIA E TECNICA DEI NUOVI MEDIA;E2001R024 - TEORIA E TECNICA DEI NUOVI MEDIA;14/06/2017;13
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R024;TEORIA E TECNICA DEI NUOVI MEDIA;E2001R024 - TEORIA E TECNICA DEI NUOVI MEDIA;17/07/2017;8
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2001R024;TEORIA E TECNICA DEI NUOVI MEDIA;E2001R024 - TEORIA E TECNICA DEI NUOVI MEDIA;13/09/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P025;PSICOLOGIA ECONOMICA E DEL LAVORO;E2004P025 - PSICOLOGIA ECONOMICA E DEL LAVORO;12/01/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P025;PSICOLOGIA ECONOMICA E DEL LAVORO;E2004P025 - PSICOLOGIA ECONOMICA E DEL LAVORO;09/02/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P025;PSICOLOGIA ECONOMICA E DEL LAVORO;E2004P025 - PSICOLOGIA ECONOMICA E DEL LAVORO;06/06/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P025;PSICOLOGIA ECONOMICA E DEL LAVORO;E2004P025 - PSICOLOGIA ECONOMICA E DEL LAVORO;18/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P029;PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;E2004P029 - PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;27/06/2017;15
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P029;PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;E2004P029 - PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;18/07/2017;17
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P029;PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;E2004P029 - PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;11/09/2017;9
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P038;WEB MARKETING;E2004P038 - WEB MARKETING;24/01/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P038;WEB MARKETING;E2004P038 - WEB MARKETING;21/02/2017;18
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P038;WEB MARKETING;E2004P038 - WEB MARKETING;13/06/2017;12
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P038;WEB MARKETING;E2004P038 - WEB MARKETING;11/07/2017;5
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2004P038;WEB MARKETING;E2004P038 - WEB MARKETING;20/09/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P028;PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;E2401P028 - PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;27/06/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P028;PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;E2401P028 - PSICOLOGIA DEL COMPORTAMENTO ECONOMICO E DEI CONSUMI;18/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P120;TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;E2401P120 - TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;07/02/2017;4
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P120;TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;E2401P120 - TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;27/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P120;TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;E2401P120 - TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;05/06/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P120;TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;E2401P120 - TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;04/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E2401P120;TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;E2401P120 - TEORIE E STRUMENTI PER LA GESTIONE E LO SVILUPPO DEL PERSONALE;25/09/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M136;ECONOMIA DEL TURISMO E DELL'INDUSTRIA TURISTICA;E3301M136 - ECONOMIA DEL TURISMO E DELL'INDUSTRIA TURISTICA;23/06/2017;5
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M140;DIRITTO DEI TRASPORTI;E3301M140 - DIRITTO DEI TRASPORTI;03/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M140;DIRITTO DEI TRASPORTI;E3301M140 - DIRITTO DEI TRASPORTI;17/02/2017;4
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M140;DIRITTO DEI TRASPORTI;E3301M140 - DIRITTO DEI TRASPORTI;19/04/2017;8
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M140;DIRITTO DEI TRASPORTI;E3301M140 - DIRITTO DEI TRASPORTI;15/06/2017;15
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M140;DIRITTO DEI TRASPORTI;E3301M140 - DIRITTO DEI TRASPORTI;13/07/2017;7
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M140;DIRITTO DEI TRASPORTI;E3301M140 - DIRITTO DEI TRASPORTI;21/09/2017;5
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M141;ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;E3301M141 - ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;02/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M141;ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;E3301M141 - ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;11/04/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M141;ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;E3301M141 - ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;20/06/2017;7
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M141;ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;E3301M141 - ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;05/07/2017;9
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M141;ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;E3301M141 - ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE;12/09/2017;5
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M142;IMPRESE,MERCATI E POLITICHE DELLA CONCORRENZA;E3301M142 - IMPRESE,MERCATI E POLITICHE DELLA CONCORRENZA;13/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M145;BILANCIO;E3301M145 - BILANCIO;23/01/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M145;BILANCIO;E3301M145 - BILANCIO;16/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M145;BILANCIO;E3301M145 - BILANCIO;20/04/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M146;ECONOMIA DELLE AZIENDE PUBBLICHE;E3301M146 - ECONOMIA DELLE AZIENDE PUBBLICHE;25/01/2017;9
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M146;ECONOMIA DELLE AZIENDE PUBBLICHE;E3301M146 - ECONOMIA DELLE AZIENDE PUBBLICHE;08/02/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M146;ECONOMIA DELLE AZIENDE PUBBLICHE;E3301M146 - ECONOMIA DELLE AZIENDE PUBBLICHE;11/04/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M146;ECONOMIA DELLE AZIENDE PUBBLICHE;E3301M146 - ECONOMIA DELLE AZIENDE PUBBLICHE;15/06/2017;3
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M146;ECONOMIA DELLE AZIENDE PUBBLICHE;E3301M146 - ECONOMIA DELLE AZIENDE PUBBLICHE;19/09/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M151;LEGISLAZIONE BANCARIA;E3301M151 - LEGISLAZIONE BANCARIA;19/06/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M152;DIRITTO DEL LAVORO;E3301M152 - DIRITTO DEL LAVORO;26/01/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M152;DIRITTO DEL LAVORO;E3301M152 - DIRITTO DEL LAVORO;12/04/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M152;DIRITTO DEL LAVORO;E3301M152 - DIRITTO DEL LAVORO;26/06/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M152;DIRITTO DEL LAVORO;E3301M152 - DIRITTO DEL LAVORO;18/07/2017;1
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M152;DIRITTO DEL LAVORO;E3301M152 - DIRITTO DEL LAVORO;11/09/2017;2
E1801M;MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E1801M - MARKETING, COMUNICAZIONE AZIENDALE E MERCATI GLOBALI;E3301M155;CONTABILITA' DEGLI ENTI PUBBLICI;E3301M155 - CONTABILITA' DEGLI ENTI PUBBLICI;10/02/2017;3
